-7.083014332592023,-15.128718259273535,-23.370168106139342,-24.888035800997304,-49.02349844274196,-32.473621329354856,-51.20255048867777,0.0,0.0,0.0,1.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Rum/0cal119.png,3
-6.962132050904478,-22.646331752393646,-26.937175617664487,-27.131178873771074,-54.858110185153855,-38.87515512826031,-54.30932826272721,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun008.jpg,1
-7.324500769939763,-20.784905750596145,-27.49520073343531,-31.77800640012373,-63.248599860102956,-44.57832052553031,-61.42753970827651,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos086.png,0
-7.250510144920379,-18.36405950241754,-26.211966674854633,-29.657605004595553,-59.80650844502558,-40.416389731488735,-57.59839451196978,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos091.png,0
-6.498423227446103,-14.5232144695652,-21.213089631302218,-22.789714218168587,-44.88370680904345,-30.57403462206071,-45.67990714047288,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc177.png,2
-6.629512926976817,-14.857745713509564,-21.418195352969597,-21.47009473737957,-42.949753983070195,-28.89955619497748,-44.254229516055226,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc063.png,2
-6.756097660266017,-14.717181638673994,-22.581484078255077,-24.111723418271353,-47.69157199238403,-32.07853782875704,-47.95168389773761,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos179.png,0
-7.1149800920796515,-20.049364215991755,-29.141976296487233,-31.03198358745316,-61.499483353779496,-41.06150860463045,-61.43374978274802,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos164.png,0
-6.784763938280115,-17.579551672355716,-23.983210051325273,-25.582580955411505,-51.640343935077574,-35.07894656597787,-50.4061370015522,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun133.jpg,1
-6.483904563179571,-15.770789758345408,-20.77760806780507,-22.803910372369373,-44.59934321824105,-32.33028118212963,-46.933341049489755,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc030.png,2
-6.8367183602755714,-17.744069056587602,-26.738021870368318,-26.5201909029885,-53.42001589317101,-36.41938384256576,-53.58532815245302,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun142.jpg,1
-7.189422908720003,-15.67384909736376,-25.330695726889786,-28.07411031757546,-56.69026376851294,-39.146588732593045,-54.78751547321427,0.0,0.0,0.0,1.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Rum/0cal022.png,3
-6.615853771276017,-18.248290364987803,-22.818643027934066,-25.5209947742802,-49.70089779883351,-35.31442719556244,-51.647670186702726,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun072.jpg,1
-6.66383317682062,-15.323194676333094,-22.637081628189858,-26.12355617230835,-51.0906753734049,-34.20835445717229,-50.68886477464181,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc086.png,2
-6.714470226498914,-19.957638863636088,-27.03221184672708,-24.577460557838926,-50.39092987941796,-34.7156346695724,-52.41610821421826,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun127.jpg,1
-7.140650289614734,-15.900068377774945,-26.57590312636468,-29.201793916880323,-57.59882354009832,-37.1921662709171,-57.315279703284645,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos060.png,0
-6.818381974160737,-17.22535554530082,-27.095088933689073,-26.212323605343432,-52.88115549824079,-34.993296425157176,-54.62268256135954,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun109.jpg,1
-7.116054764241232,-15.668350338371258,-25.79028825089647,-27.833376537462847,-58.32706609305446,-37.089896156738526,-54.645525952021295,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos059.png,0
-7.208937508476944,-20.101256694506663,-28.793674706861413,-31.676803498198304,-62.12424921718145,-41.759371685284826,-62.44292273470877,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos088.png,0
-6.728283509394031,-18.732668137064714,-24.84579096735169,-25.44893849014866,-52.95326960241388,-34.825780853731814,-50.60080816938189,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun021.jpg,1
-6.94161153918458,-18.88096573641544,-31.598810425374673,-29.709487497389226,-60.829138373189785,-39.3346052830706,-60.61420435709532,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun151.jpg,1
-6.799627026253315,-17.5078754094188,-26.369216614302427,-27.938093994913395,-55.16361095337561,-36.75890306683881,-56.09718251008635,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun090.jpg,1
-6.9219105337695295,-17.031290943467035,-26.259068671822643,-25.969435036411078,-52.17535838324853,-34.49173340890534,-52.9770208492141,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun082.jpg,1
-7.2020684759900755,-17.226419885965434,-24.77209597927589,-27.171455067536296,-55.74714088823563,-36.32757781033543,-53.145974903367836,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos141.png,0
-6.817132960940419,-21.36955638761812,-25.51526628761925,-26.89380127350725,-53.216568127271174,-37.57859808718716,-53.877262324111626,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun083.jpg,1
-7.215849220999094,-19.78302267032226,-27.23404290154422,-28.516892379884275,-60.64428669214461,-38.682303896644996,-56.39246137379241,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos147.png,0
-7.075464835660437,-16.970674046611954,-24.68942804829303,-28.34360108178698,-55.397787089597664,-40.133923473623355,-55.06876867694897,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos129.png,0
-7.264564428048129,-19.567898902091375,-26.71319644263799,-30.359372240134725,-59.132177811565775,-41.05401521805378,-59.38354906471769,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos097.png,0
-7.283333196683724,-17.66000526327456,-25.15785816883693,-27.674065651827885,-56.875429774018535,-36.52913659175955,-54.091934903702736,0.0,0.0,0.0,1.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Rum/0cal029.png,3
-6.710304416708506,-20.069899990078117,-25.617954402614732,-27.161864309613744,-55.88052819058603,-37.932430529021886,-53.55654136070703,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun104.jpg,1
-6.619096289931552,-14.685221692119974,-22.476529414080414,-24.200470888848066,-47.53921120091143,-32.08288771522027,-51.35961887322699,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc130.png,2
-7.132411896133411,-16.241780064202853,-26.566229768086533,-27.601580176408962,-56.163072801488866,-38.56533345983529,-54.71222221119855,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos011.png,0
-7.315157411390096,-20.89898593347719,-29.03463338565652,-32.60148197778839,-65.37505085472952,-43.33720554096482,-63.42965122874103,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos169.png,0
-6.544539487675136,-14.354062456357592,-24.653068475761813,-24.615190658212036,-49.95006971293055,-31.962159619511663,-49.39065263055698,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc147.png,2
-6.674750292687489,-19.956338753452663,-26.3889997832769,-27.73071557392504,-54.80803287702819,-37.731869132441766,-56.476636189036384,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun114.jpg,1
-6.783362942736907,-16.510471932713404,-21.698779265710108,-23.24971252750542,-46.69382419931065,-31.52158281388773,-45.80155050809038,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc100.png,2
-7.101810094159788,-16.484904077997726,-24.884239670727112,-30.03446404345894,-58.19726028759225,-38.31582994357198,-57.63427112701248,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos100.png,0
-7.003738354648419,-18.341407219656467,-26.434934285001145,-28.632972860233945,-56.9420500427022,-38.67204076105634,-56.28617909637876,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun027.jpg,1
-5.79169488409298,-15.013781809616342,-18.10537773257082,-19.680290091873893,-38.82167717338688,-27.299026014784104,-39.041738583287554,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc054.png,2
-7.068787091701899,-16.423709487815394,-27.208828830841927,-30.92839232704367,-60.64935860276247,-39.1844562646989,-60.15521573135033,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos105.png,0
-7.182521366361073,-17.560100306887588,-26.77591374736184,-29.358288069704642,-57.428942069626224,-38.434092219581544,-59.90055950202304,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos009.png,0
-6.389861984487904,-15.483687045392223,-20.251861407895955,-21.203904499676984,-41.97622850238778,-29.283651425287275,-43.16406567024278,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc116.png,2
-6.543686798898089,-14.825251902890711,-22.08224013973513,-22.897671323917486,-46.11159180941621,-31.289335326143053,-45.52160368641185,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc185.png,2
-6.861190082026304,-20.37161673114781,-24.813942625448007,-27.164976238076864,-53.80166134031521,-37.368811814478,-53.31457148628762,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun062.jpg,1
-6.626890062610751,-14.281576628309086,-24.57719176350477,-23.816599149784953,-48.11516916790565,-31.06434090725981,-48.85988618727726,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc023.png,2
-7.019430565725854,-18.207044818213273,-25.722725372148915,-27.219595456570964,-54.22595693512232,-36.3565795406743,-53.90069304183959,1.0,0.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Canh Buom/0cos078.png,0
-6.857295844842741,-21.371713928034684,-25.21574055636445,-27.750563952042278,-54.748188071159944,-39.24631679068958,-54.454820372001436,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun155.jpg,1
-6.805397881846149,-18.322223694728052,-26.022816722852006,-25.673224414725176,-52.26149405928236,-41.0601917606341,-51.65032235903457,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun055.jpg,1
-6.326225824876835,-14.468057389861546,-19.26542714604497,-22.400300007068488,-44.452824104932574,-29.70492241447454,-43.27879380668656,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc041.png,2
-6.1735084236156315,-14.005649165678484,-19.68590885920756,-21.437756375607858,-42.39216997190813,-28.64218699328764,-42.30403413919065,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc121.png,2
-6.528783868293961,-14.980726529396247,-21.371450754186444,-27.0253460908476,-51.603571406764935,-34.71337078932732,-51.53913912530055,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc045.png,2
-6.9999470012882234,-16.63392420341921,-25.68183858944574,-30.094106789014464,-58.48317297808627,-38.489789963496605,-58.21078175865544,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun004.jpg,1
-6.742311135611599,-19.470690000335146,-25.454116684268687,-27.556222624049635,-54.39589807299648,-37.358832066731125,-54.420332146250544,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun128.jpg,1
-6.943697930953478,-19.01224211258085,-28.523640482582948,-30.451231776512284,-60.445295314097514,-41.27828268539448,-60.164188537162865,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun018.jpg,1
-6.504061442870442,-14.581478030568537,-21.375825699187452,-21.90211387141911,-43.79420185913424,-30.065373604974127,-44.002690803125304,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc129.png,2
-7.253528373385411,-16.346665512182774,-24.49777572053819,-27.305109622493255,-53.761654238260434,-36.795610332421745,-53.406411948426985,0.0,0.0,0.0,1.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Rum/0cal107.png,3
-6.512256180579164,-14.853535728378159,-23.92365488365666,-23.64576738271709,-49.800205555519966,-31.074188559720287,-47.434869448929675,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc057.png,2
-6.886457220362976,-18.76991984924711,-26.792843954694334,-29.113207810011716,-57.31303052710259,-39.7899928990322,-57.53758796795444,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun180.jpg,1
-6.415689909802575,-14.044263347510157,-21.11982762177424,-26.274649732876735,-50.20939741932091,-33.38263956100557,-50.45815211635218,0.0,0.0,1.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Thien Dieu/2coc152.png,2
-7.0916275508708875,-18.73425774101215,-26.493612422338998,-30.902249054141965,-59.653182390107276,-40.319781422536515,-60.748580593080405,0.0,1.0,0.0,0.0,/home/marsch/Projects/FlowerDetect-Core/Build/Binary/Hoa Huong Duong/4sun144.jpg,1
